"COMMON.NAME","freq"
"Barn Owl",0.00717712245732773
"Gray-headed Woodpecker",0.00706556096835372
"Indian Nightjar",0.00706556096835372
"Brown-headed Gull",0.00695399947937972
"crow sp.",0.00691681231638838
"Slaty-headed Parakeet",0.00691681231638838
"Greater Spotted Eagle",0.00680525082741438
"Rufous Sibia",0.00680525082741438
"Brown-capped Pygmy Woodpecker",0.00676806366442304
"Graylag Goose",0.00665650217544904
"Asian Fairy-bluebird",0.0066193150124577
"Temminck's Stint",0.0066193150124577
"Asian Emerald Dove",0.00654494068647503
"Rufous Woodpecker",0.00654494068647503
"White-capped Redstart",0.00654494068647503
"Black-headed Gull",0.00647056636049236
"Blue-faced Malkoha",0.00647056636049236
"Indian Scops-Owl",0.00635900487151835
"Verditer Flycatcher",0.00635900487151835
"Yellow-billed Blue-Magpie",0.00632181770852702
"Greater Flamingo",0.00621025621955301
"Lemon-rumped Warbler",0.00617306905656168
"Malabar Parakeet",0.00617306905656168
"Thick-billed Flowerpecker",0.00617306905656168
"Ruff",0.00613588189357034
"Egyptian Vulture",0.005987133241605
"Oriental Skylark",0.00594994607861366
"Velvet-fronted Nuthatch",0.00594994607861366
"Black-naped Oriole",0.00587557175263099
"Steppe Eagle",0.00587557175263099
"Sykes's Warbler",0.00583838458963966
"Indian Blackbird",0.00576401026365699
"Red-crested Pochard",0.00572682310066565
"Jerdon's Nightjar",0.00568963593767432
"Indian Thick-knee",0.00565244877468298
"Osprey",0.00565244877468298
"Bar-tailed Treecreeper",0.00554088728570897
"Pied Cuckoo",0.00554088728570897
"Changeable Hawk-Eagle",0.00542932579673497
"pigeon/dove sp.",0.00542932579673497
"Olive-backed Pipit",0.00539213863374363
"Red Spurfowl",0.00528057714476963
"Gray-winged Blackbird",0.00516901565579562
"Plumbeous Redstart",0.00516901565579562
"Crimson Sunbird",0.00513182849280428
"Paddyfield Warbler",0.00513182849280428
"White-eyed Buzzard",0.00509464132981295
"Sarus Crane",0.00502026700383028
"White-naped Woodpecker",0.00498307984083894
"Crested Lark",0.00487151835186494
"River Lapwing",0.00487151835186494
"Short-toed Snake-Eagle",0.00487151835186494
"Yellow Bittern",0.00487151835186494
"Tufted Duck",0.0048343311888736
"Brown Boobook",0.00479714402588227
"Plume-toed Swiftlet",0.00479714402588227
"Tree Pipit",0.00479714402588227
"Yellow-bellied Fairy-Fantail",0.00479714402588227
"Black-headed Cuckooshrike",0.00475995686289093
"Great White Pelican",0.00475995686289093
"Kentish Plover",0.00475995686289093
"Malabar Whistling-Thrush",0.00475995686289093
"Red-breasted Parakeet",0.00475995686289093
"Rock Bunting",0.00475995686289093
"Tawny-bellied Babbler",0.00472276969989959
