"COMMON.NAME","freq"
"Savanna Nightjar",0.00313421477651058
"Eurasian Hobby",0.00312528678540781
"Yellow-bellied Warbler",0.00312124849939976
"Mountain Scops-Owl",0.00311731647348086
"Gray Peacock-Pheasant",0.00309123649459784
"lark sp.",0.00308745061044266
"Gray-headed Fish-Eagle",0.00307742109832457
"Coral-billed Scimitar-Babbler",0.00306122448979592
"Lesser Racket-tailed Drongo",0.00306122448979592
"Mrs. Gould's Sunbird",0.00306122448979592
"Rufous-throated Wren-Babbler",0.00306122448979592
"Yellow-throated Fulvetta",0.00306122448979592
"Bar-headed Goose",0.00304992492492493
"Lemon-rumped Warbler",0.00304989332919715
"Brown-headed Gull",0.00304708498470049
"Thick-billed Green-Pigeon",0.0030406899601946
"Bonelli's Eagle",0.00303953958494908
"Hume's Warbler",0.0030288022003504
"Brown Fish-Owl",0.00301049695484784
"Blyth's Reed Warbler",0.00300084351127514
"Red-headed Bullfinch",0.00299020707183972
"Lesser Necklaced Laughingthrush",0.00298657924708345
"Andaman Bulbul",0.00297619047619048
"Andaman Serpent-Eagle",0.00297619047619048
"Andaman Wood-Pigeon",0.00297619047619048
"Pacific Swallow",0.00297619047619048
"Slaty-breasted Rail",0.00297619047619048
"Hoary-throated Barwing",0.00295656724228153
"Malabar Starling",0.00295589586108484
"Watercock",0.00292771124419844
"Desert Lark",0.0028957528957529
"Desert Wheatear",0.00289544112218531
"Broad-billed Warbler",0.00287600870307637
"Chestnut-crowned Warbler",0.00287600870307637
"Himalayan Owl",0.00285190999476714
"Painted Spurfowl",0.00283579878340419
"Indian Blue Robin",0.00282611838709907
"Yellow-browed Tit",0.00280997541271514
"swallow sp.",0.0027955590564552
"Brown Parrotbill",0.00274725274725275
"myna/starling sp.",0.00274725274725275
"Sand Lark",0.00271261581064191
"Malabar Woodshrike",0.0026578073089701
"Ground Tit",0.00265186202686203
"Common Raven",0.00264484712159131
"Rufous-fronted Prinia",0.00257400257400257
"Pale-chinned Blue Flycatcher",0.00257076514816453
"Himalayan Swiftlet",0.00255840105122284
"falcon sp.",0.00253912753912754
"Violet Cuckoo",0.00253851540616247
"Bluethroat",0.00248015873015873
"Blue Rock-Thrush",0.00247509718172983
"Eurasian Crag-Martin",0.00247003563330094
"gull sp.",0.00246517934179712
"Great Thick-knee",0.00244470010358176
"Jerdon's Baza",0.00243506493506494
"Red-faced Liocichla",0.00243018259935553
"Himalayan Shrike-Babbler",0.00242354383302399
"White-naped Woodpecker",0.00241709169968212
"Rufous-breasted Accentor",0.00240621648713398
"Gray-throated Babbler",0.0024060838910463
"Olive-backed Pipit",0.0024060838910463
"Sikkim Treecreeper",0.0024060838910463
"Stripe-throated Yuhina",0.0024060838910463
"Black-headed Mountain Finch",0.00240384615384615
"Eurasian Wren",0.00239940937615356
"Caspian Tern",0.00239587678990386
"Striated Babbler",0.00236256664828093
"Pied Cuckoo",0.0023290970134824
"Gray-sided Bush Warbler",0.00230142664353191
"Rufescent Prinia",0.00230142664353191
"Yellow-breasted Greenfinch",0.00229161887300772
"Gray Nightjar",0.00224183606906559
