"COMMON.NAME","freq"
"Indian Robin",0.0246349624222468
"Eurasian Kestrel",0.0244268895303688
"Common Rosefinch",0.0243861168110247
"Orange-headed Thrush",0.0242270258754125
"Greater Yellownape",0.024148373785763
"Blue-throated Flycatcher",0.0240583039891282
"Rufous-necked Laughingthrush",0.0239388062917475
"Collared Owlet",0.0238677304430729
"Red-tailed Minla",0.0236630036630037
"Gray Wagtail",0.0235337930967226
"Greenish Warbler",0.0234036227277933
"Gray-capped Pygmy Woodpecker",0.0233880696641143
"White-rumped Munia",0.0232013648452005
"Chestnut-tailed Minla",0.0230143817274012
"Lesser Yellownape",0.0228285455383418
"Rufous-capped Babbler",0.0227494074552898
"White-throated Bulbul",0.0227321697909933
"Nepal Fulvetta",0.0221245421245421
"Black-rumped Flameback",0.0220024859013618
"Black Redstart",0.0219660300017443
"Laughing Dove",0.0218292987586552
"Pied Kingfisher",0.0216799405330785
"Gray-bellied Tesia",0.0215772462831286
"Mountain Chiffchaff",0.0215136054421769
"Puff-throated Babbler",0.0210375266826901
"Lesser Whistling-Duck",0.0209130649098417
"Lineated Barbet",0.0208732175694303
"Large-billed Leaf Warbler",0.0207447773384846
"Bar-tailed Treecreeper",0.020551087590181
"Blyth's Shrike-Babbler",0.0204783451842275
"Lemon-rumped Warbler",0.020304407204105
"Large Niltava",0.0201853048911872
"Yellow-throated Sparrow",0.0201196473394171
"Beautiful Sibia",0.02
"Red-billed Chough",0.0199738228624783
"Eurasian Jackdaw",0.0197674418604651
"Rock Bunting",0.0195347518852502
"Lesser Shortwing",0.0191208791208791
"Black-hooded Oriole",0.0191081912216942
"Mountain Hawk-Eagle",0.0190322156259764
"Lesser Whitethroat",0.0189942255972156
"Eurasian Jay",0.0189054800002193
"Siberian Stonechat",0.0187482030616218
"Blue-winged Laughingthrush",0.0185347985347985
"White-rumped Shama",0.0185210733397679
"Golden-breasted Fulvetta",0.018517560870502
"Black-winged Stilt",0.0183904688888078
"White-browed Scimitar-Babbler",0.0183045525902669
"Whistler's Warbler",0.0182245205774618
"Himalayan Cutia",0.0179487179487179
"Spotted Owlet",0.0177590329390266
"Black Eagle",0.0176718527242298
"Fulvous-breasted Woodpecker",0.0175184246266939
"Chestnut-headed Tesia",0.0173405589843946
"Streaked Spiderhunter",0.0173109243697479
"Bank Myna",0.0172323375891391
"Pygmy Cupwing",0.0170695970695971
